rmse,mae,r2,split,set,model,dataset
0.9185066757291804,0.5433377027511597,0.947754354967981,21,test,gcn,freesolv
0.6794062723228479,0.5112025737762451,0.9774258279250096,22,test,gcn,freesolv
1.4564413968156764,0.6706998348236084,0.8016935488965407,23,test,gcn,freesolv
0.8539567588673136,0.6168726682662964,0.9422095040648797,24,test,gcn,freesolv
1.2382604073776997,0.6657212972640991,0.8806453440553144,25,test,gcn,freesolv
1.1965181839737218,0.6947056651115417,0.9058481678583322,26,test,gcn,freesolv
1.3484953106525317,0.8092136383056641,0.8450862771070258,27,test,gcn,freesolv
1.612899180837912,0.78505539894104,0.825032489404392,28,test,gcn,freesolv
1.1832980551408465,0.7566107511520386,0.9071665809114895,29,test,gcn,freesolv
1.1333768293972446,0.6904650330543518,0.9235187497923228,30,test,gcn,freesolv
0.7653103395916753,0.5797916650772095,0.9632927548713817,31,test,gcn,freesolv
1.0481264406215933,0.741154134273529,0.9175038149392417,32,test,gcn,freesolv
1.1366898575614282,0.7443768978118896,0.8999757635611515,33,test,gcn,freesolv
1.105414183654949,0.6193206310272217,0.9344536224921276,34,test,gcn,freesolv
0.5504139426214752,0.43273836374282837,0.9727144679378991,35,test,gcn,freesolv
0.7256532127028006,0.49933287501335144,0.964505647380322,36,test,gcn,freesolv
0.7520269976903269,0.5571466088294983,0.9446753136709104,37,test,gcn,freesolv
1.0661137218077832,0.692366898059845,0.9478116585091557,38,test,gcn,freesolv
1.4145595456774565,0.878167986869812,0.9151536412992698,39,test,gcn,freesolv
0.8476432060960855,0.5425284504890442,0.9264313479196802,40,test,gcn,freesolv
1.2863291573889581,0.7881428003311157,0.8970524600348515,41,test,gcn,freesolv
0.858815305689293,0.6572519540786743,0.9464071868282597,42,test,gcn,freesolv
1.1551244257502495,0.711760401725769,0.9017688214100206,43,test,gcn,freesolv
1.251398448693532,0.7028787136077881,0.929722965450468,44,test,gcn,freesolv
1.1704261979208077,0.8967984914779663,0.9136351059238563,45,test,gcn,freesolv
0.9429838329458439,0.6200295686721802,0.9246262108687443,46,test,gcn,freesolv
1.1280504830812141,0.7830591201782227,0.8998741343932628,47,test,gcn,freesolv
1.059473439372003,0.6943074464797974,0.9194908913814537,48,test,gcn,freesolv
1.3051411188491375,0.7264414429664612,0.8741763182796882,49,test,gcn,freesolv
1.268424575863877,0.6767063736915588,0.8565486098882782,50,test,gcn,freesolv
