rmse,mae,r2,split,set,model,dataset
0.8158868113697711,0.5524412393569946,0.9573275500472361,49,validation,attentivefp,freesolv
0.5779285354834829,0.3951386511325836,0.9715576815670478,50,validation,attentivefp,freesolv
1.225546397752998,0.7521799206733704,0.8737702822065933,1,test,attentivefp,freesolv
1.0788236372337285,0.6575515866279602,0.9326349811606911,2,test,attentivefp,freesolv
1.132320428721018,0.7332372069358826,0.8765671214422224,3,test,attentivefp,freesolv
1.437527863605634,0.768726110458374,0.8902714184484717,4,test,attentivefp,freesolv
0.7508237209473915,0.49629199504852295,0.9393395482200485,5,test,attentivefp,freesolv
1.2275345953205312,0.6712873578071594,0.9047657425754957,6,test,attentivefp,freesolv
1.1327440438468632,0.6925560235977173,0.9382276918812387,7,test,attentivefp,freesolv
1.2748444630615843,0.8088053464889526,0.8791387160903332,8,test,attentivefp,freesolv
1.13583911537906,0.7111256122589111,0.8849616691054799,9,test,attentivefp,freesolv
1.1370564381927395,0.7448090314865112,0.9541434986655253,10,test,attentivefp,freesolv
1.1028598693722893,0.622589647769928,0.9033210211249114,11,test,attentivefp,freesolv
1.110715781190257,0.7772404551506042,0.8853976693278358,12,test,attentivefp,freesolv
0.8073740066047365,0.508573591709137,0.9437640337448141,13,test,attentivefp,freesolv
1.0379996923324923,0.6764481067657471,0.9280703989716795,14,test,attentivefp,freesolv
0.9299417035997276,0.532357394695282,0.899403561445595,15,test,attentivefp,freesolv
1.1494473539212857,0.7728670835494995,0.9340166296386139,16,test,attentivefp,freesolv
0.9939909337031335,0.6464014053344727,0.9580766612978896,17,test,attentivefp,freesolv
1.1931949383563398,0.6489095687866211,0.9339364609531731,18,test,attentivefp,freesolv
0.693837798637147,0.46217790246009827,0.9581854261261444,19,test,attentivefp,freesolv
1.0661004155406424,0.6794865131378174,0.923403460512049,20,test,attentivefp,freesolv
0.8784943017877922,0.5340889692306519,0.9522071020822871,21,test,attentivefp,freesolv
0.6964413127327509,0.5096727609634399,0.9762796132733312,22,test,attentivefp,freesolv
1.505790184400621,0.8328390121459961,0.7880273893544931,23,test,attentivefp,freesolv
0.800777788852562,0.5922891497612,0.9491830391564191,24,test,attentivefp,freesolv
1.2143591009130943,0.6967764496803284,0.8852085170560526,25,test,attentivefp,freesolv
0.9563208609860524,0.4849679470062256,0.9398552925110377,26,test,attentivefp,freesolv
1.3163492433786401,0.8797907829284668,0.8523840536219249,27,test,attentivefp,freesolv
1.6704322793404918,1.0235977172851562,0.8123274536490127,28,test,attentivefp,freesolv
0.9673373782577003,0.5892037749290466,0.9379599711995045,29,test,attentivefp,freesolv
1.1731487218524275,0.6439679265022278,0.9180568848120807,30,test,attentivefp,freesolv
1.2604584437400905,0.6484395861625671,0.9004288124387846,31,test,attentivefp,freesolv
1.1126491960929483,0.7778143882751465,0.9070342382004927,32,test,attentivefp,freesolv
1.1478474457092354,0.7610027194023132,0.8980024739672663,33,test,attentivefp,freesolv
1.0981351954638734,0.7641559839248657,0.9353140140746488,34,test,attentivefp,freesolv
0.5600976506311133,0.4094450771808624,0.9717459261396946,35,test,attentivefp,freesolv
1.0446269822457332,0.6272683143615723,0.9264430851115547,36,test,attentivefp,freesolv
0.825240563952037,0.5204192399978638,0.9333786796141902,37,test,attentivefp,freesolv
1.2869583990669453,0.7015436887741089,0.9239506651085552,38,test,attentivefp,freesolv
1.218910353455264,0.755601704120636,0.9370009059074655,39,test,attentivefp,freesolv
1.3559760208091438,0.8850884437561035,0.811734539901639,40,test,attentivefp,freesolv
1.1456286276402454,0.6937580108642578,0.9183418651148036,41,test,attentivefp,freesolv
0.8512236944831065,0.5809482932090759,0.9473504777516242,42,test,attentivefp,freesolv
0.7419125097701702,0.43410947918891907,0.9594774085258093,43,test,attentivefp,freesolv
1.3718054247616374,0.7987831830978394,0.9155485303757791,44,test,attentivefp,freesolv
1.0129279492052072,0.5593231916427612,0.9353146016719147,45,test,attentivefp,freesolv
1.0652046560374089,0.5870877504348755,0.9038215026977292,46,test,attentivefp,freesolv
1.6085406612845499,1.0246922969818115,0.7964114659909569,47,test,attentivefp,freesolv
1.0266908957256344,0.6252446174621582,0.9243960925461132,48,test,attentivefp,freesolv
1.435175633598091,0.7289924621582031,0.8478550521284429,49,test,attentivefp,freesolv
0.8223235411193041,0.48300570249557495,0.939707835508671,50,test,attentivefp,freesolv
